"rules","support","confidence","lift","count"
"{Á¹°è²¤²Ë,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.652173913043478,5.43284161490683,15
"{ìËÖíÊÖ,Ë®ÖóÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.714285714285714,5.95025510204082,10
"{ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,0.727272727272727,6.05844155844156,16
"{ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0192926045016077,0.72,5.99785714285714,18
"{ÂéÀ±Ð¡ÁúÏº,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.866666666666667,7.21964285714286,13
"{À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0310825294748124,0.852941176470588,7.10530462184874,29
"{¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0267952840300107,0.757575757575758,6.31087662337662,25
"{Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0342979635584137,0.842105263157895,7.01503759398496,32
"{À±³´öÏÓã,Ë®ÖóÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.521739130434783,4.34627329192547,12
"{Á¹°è²¤²Ë,Ë®ÖóÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.578947368421053,4.82283834586466,11
"{Á¹°è²¤²Ë,ÏãËÖÁ½³Ô´óÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.571428571428571,4.76020408163265,12
"{¹Èµ¾Ð¡×¯ ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.619047619047619,5.15688775510204,13
"{Á¹°è²¤²Ë,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.736842105263158,6.13815789473684,14
"{À±³´öÏÓã,ÂéÀ±Ð¡ÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.611111111111111,5.09077380952381,11
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0214362272240086,0.714285714285714,5.95025510204082,20
"{À±³´öÏÓã,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.030010718113612,0.736842105263158,6.13815789473684,28
"{¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.022508038585209,0.75,6.24776785714286,21
"{À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0182207931404073,0.586206896551724,4.88331280788177,17
"{Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,0.5,4.16517857142857,16
"{À±³´öÏÓã,ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.733333333333333,6.10892857142857,11
"{Á¹°è²¤²Ë,ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.555555555555556,4.62797619047619,15
"{¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.565217391304348,4.70846273291925,13
"{Á¹°è²¤²Ë,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.608695652173913,5.07065217391304,14
"{À±³´öÏÓã,ÂéÀ±Ð¡ÁúÏº,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.555555555555556,4.62797619047619,10
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0182207931404073,0.653846153846154,5.44677197802198,17
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.030010718113612,0.7,5.83125,28
"{¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0203644158628081,0.655172413793103,5.45782019704433,19
"{À±³´öÏÓã,Á¹°è²¤²Ë,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.538461538461538,4.48557692307692,14
"{±¬³´Öí¸Î,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,1,8.33035714285714,12
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.857142857142857,7.14030612244898,12
"{¶ç½·ÓãÍ·,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.846153846153846,7.04876373626374,11
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.8125,6.76841517857143,13
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.733333333333333,6.10892857142857,11
"{À±³´öÏÓã,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.882352941176471,7.35031512605042,15
"{À±³´öÏÓã,Á¹°è²¤²Ë,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.833333333333333,6.94196428571429,10
"{À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.625,5.20647321428571,10
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.65,5.41473214285714,13
"{½ª´Ð³´»¨Ð·,À±³´öÏÓã,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{½ª´Ð³´»¨Ð·,Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.625,5.20647321428571,10
"{½ª´Ð³´»¨Ð·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.666666666666667,5.55357142857143,10
"{Á¹°è²¤²Ë,ìËÖíÊÖ,ìÁ³´´ó°×²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,ÇåÕôº£Óã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{ìËÖíÊÖ,ÇåÕôº£Óã,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.933333333333333,7.775,14
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,À±³´öÏÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.75,6.24776785714286,12
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,1,8.33035714285714,12
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.866666666666667,7.21964285714286,13
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.714285714285714,5.95025510204082,10
"{±¬³´Öí¸Î,ÃÀÃî¾øÂ×Ö®°×Á«»¨,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.916666666666667,7.63616071428571,11
"{±¬³´Öí¸Î,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.923076923076923,7.68956043956044,12
"{±¬³´Öí¸Î,À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,0.941176470588235,7.84033613445378,16
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,1,8.33035714285714,16
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0203644158628081,0.95,7.91383928571428,19
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,1,8.33035714285714,11
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,1,8.33035714285714,11
"{±¬³´Öí¸Î,À±³´öÏÓã,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.764705882352941,6.3702731092437,13
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,1,8.33035714285714,12
"{±¬³´Öí¸Î,À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,1,8.33035714285714,14
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.916666666666667,7.63616071428571,11
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{¶ç½·ÓãÍ·,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.714285714285714,5.95025510204082,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,1,8.33035714285714,15
"{¶ç½·ÓãÍ·,¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,1,8.33035714285714,11
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,0.941176470588235,7.84033613445378,16
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.722222222222222,6.01636904761905,13
"{¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.647058823529412,5.39023109243698,11
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.625,5.20647321428571,10
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.833333333333333,6.94196428571429,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.789473684210526,6.5765977443609,15
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.666666666666667,5.55357142857143,10
"{ÃÀÃî¾øÂ×Ö®°×Á«»¨,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{À±³´öÏÓã,ÃÀÃî¾øÂ×Ö®°×Á«»¨,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.928571428571429,7.73533163265306,13
"{Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.909090909090909,7.57305194805195,10
"{À±³´öÏÓã,Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,1,8.33035714285714,11
"{Á¹°è²¤²Ë,ÃÀÃî¾øÂ×Ö®°×Á«»¨,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{À±³´öÏÓã,Á¹°è²¤²Ë,×ÎÈ»ÑòÅÅ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.714285714285714,5.95025510204082,10
"{À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0171489817792069,0.941176470588235,7.84033613445378,16
"{Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.823529411764706,6.86029411764706,14
"{À±³´öÏÓã,Á¹°è²¤²Ë,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.7,5.83125,14
"{Á¹°è²¤²Ë,ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.833333333333333,6.94196428571429,10
"{¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.75,6.24776785714286,12
"{Á¹°è²¤²Ë,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,0.857142857142857,7.14030612244898,12
"{À±³´öÏÓã,ÂéÀ±Ð¡ÁúÏº,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.833333333333333,6.94196428571429,10
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0182207931404073,0.894736842105263,7.45347744360902,17
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0257234726688103,0.923076923076923,7.68956043956044,24
"{¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0192926045016077,0.818181818181818,6.81574675324675,18
"{¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.666666666666667,5.55357142857143,10
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,Á¹°è²¤²Ë,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.833333333333333,6.94196428571429,15
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0160771704180064,0.6,4.99821428571429,15
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,ÏãËÖÁ½³Ô´óÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.833333333333333,6.94196428571429,10
"{¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.769230769230769,6.40796703296703,10
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.684210526315789,5.69971804511278,13
"{±¬³´Öí¸Î,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,Íã¶¹Êí×ÐÖí¹ÇÌÀ} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.846153846153846,7.04876373626374,11
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,0.916666666666667,7.63616071428571,11
"{±¬³´Öí¸Î,¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,ìËÖíÊÖ,Ö¥Ê¿»â²¨Ê¿¶ÙÁúÏº,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{±¬³´Öí¸Î,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,1,8.33035714285714,12
"{±¬³´Öí¸Î,¹Èµ¾Ð¡×¯ ,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0117899249732047,1,8.33035714285714,11
"{¶ç½·ÓãÍ·,À±³´öÏÓã,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,1,8.33035714285714,10
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0128617363344051,1,8.33035714285714,12
"{¶ç½·ÓãÍ·,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ } => {ÇÛ²Ë³´Ñü»¨}",0.0107181136120043,0.714285714285714,5.95025510204082,10
"{À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,ÃÉ¹Å¿¾ÑòÍÈ ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.015005359056806,0.933333333333333,7.775,14
"{¹Èµ¾Ð¡×¯ ,À±³´öÏÓã,Á¹°è²¤²Ë,ìËÖíÊÖ,×ÔÖÆÖíÈâ¸¬} => {ÇÛ²Ë³´Ñü»¨}",0.0139335476956056,0.866666666666667,7.21964285714286,13
