"R","F","M"
-1.29628504620442,-0.623863629487668,-0.4064939160461
-1.4151660956119,1.89848156214782,1.36612105296549
-1.05852294738945,0.00672266842120328,-0.258020411608428
-1.29628504620442,0.00672266842120328,-0.617303624636992
-0.464117700352032,-0.623863629487668,-0.365692036963991
-1.29628504620442,0.00672266842120328,-0.0494774740776525
-1.29628504620442,1.26789526423895,0.939968093663472
-1.29628504620442,0.00672266842120328,0.401609966885655
-1.29628504620442,1.26789526423895,0.89463267246113
-1.29628504620442,-0.623863629487668,-0.254620255018252
-0.345236650944548,-0.623863629487668,-0.757843430364254
-1.29628504620442,-0.623863629487668,0.0615943078680866
-1.29628504620442,0.637308966330074,-0.0279431490065398
-1.29628504620442,0.637308966330074,0.945635021313765
-1.29628504620442,1.26789526423895,1.68233561585183
-1.4151660956119,1.26789526423895,0.845897094668612
-1.29628504620442,1.26789526423895,1.50439408763264
-1.29628504620442,0.637308966330074,0.832296468307909
-1.29628504620442,1.26789526423895,1.43639095582912
-1.65292819442687,1.26789526423895,1.19724660898677
-1.29628504620442,0.00672266842120328,-0.0630781004383553
-1.4151660956119,0.637308966330074,-0.00300866734525146
-1.29628504620442,0.637308966330074,-0.0177426792360128
-1.29628504620442,0.00672266842120328,0.296205112590209
-1.29628504620442,0.00672266842120328,-0.167349569203743
-1.29628504620442,0.637308966330074,0.845897094668612
-1.29628504620442,0.637308966330074,1.03743924924851
-1.4151660956119,0.637308966330074,0.0491270670374424
-1.29628504620442,0.00672266842120328,0.0309928985565054
-1.29628504620442,0.00672266842120328,-0.562901119194181
-1.29628504620442,-0.623863629487668,-1.01738871674766
-1.29628504620442,1.26789526423895,1.23351494594864
-1.29628504620442,0.637308966330074,0.126197283081425
-0.10747455212958,-0.623863629487668,0.0853954039993164
-0.582998749759515,-0.623863629487668,-0.535699866472776
-1.65292819442687,0.637308966330074,-0.230819158887022
-1.17740399679693,0.637308966330074,0.639620928197953
-1.53404714501939,1.26789526423895,1.14964441672431
-1.53404714501939,3.79024045587443,4.17465039645061
-1.17740399679693,1.26789526423895,0.408410280066007
-1.17740399679693,0.637308966330074,1.08844159810114
-1.17740399679693,0.00672266842120328,0.616953217596782
-1.29628504620442,0.637308966330074,0.620353374186958
-0.464117700352032,-0.623863629487668,-0.401960373925865
-1.29628504620442,0.637308966330074,0.868564805269783
-1.29628504620442,1.26789526423895,2.04615237100063
-1.53404714501939,2.52906786005669,1.61659925510843
-1.29628504620442,0.00672266842120328,-0.0710117991487652
-1.65292819442687,5.05141305169217,5.73418888581119
-1.4151660956119,2.52906786005669,1.39218892015684
-1.29628504620442,2.52906786005669,3.50368616265594
-1.65292819442687,1.89848156214782,1.36158751084526
-1.4151660956119,1.26789526423895,2.41563605379972
-0.820760848574483,2.52906786005669,1.94528105882542
-1.4151660956119,1.89848156214782,1.96908215495665
-1.29628504620442,1.89848156214782,2.35783339176673
-1.65292819442687,1.89848156214782,1.28451729480128
-1.65292819442687,1.26789526423895,1.14624426013413
-1.65292819442687,1.89848156214782,2.28189656125281
-1.4151660956119,1.89848156214782,3.13080232326667
-1.4151660956119,2.52906786005669,1.72540426599406
-1.29628504620442,1.26789526423895,0.842496938078436
-1.17740399679693,0.637308966330074,-0.0755453412689994
-1.29628504620442,0.637308966330074,1.45112496771988
-1.65292819442687,1.89848156214782,3.20447238272048
-1.4151660956119,3.15965415796556,4.85354832895569
-1.29628504620442,0.637308966330074,0.91050006988195
-1.53404714501939,1.89848156214782,2.44283730652113
-1.29628504620442,1.89848156214782,0.38234241287466
-1.4151660956119,1.26789526423895,2.16855800824695
-1.53404714501939,3.15965415796556,3.32801140549686
-1.17740399679693,0.637308966330074,1.22898140382841
-1.53404714501939,1.26789526423895,0.959235647674468
-1.29628504620442,1.26789526423895,0.784694276045449
-1.29628504620442,1.89848156214782,1.44432465453953
-1.65292819442687,1.89848156214782,1.77300645825652
-1.17740399679693,1.89848156214782,1.31851886070303
-0.464117700352032,0.637308966330074,0.0649944644582623
-1.29628504620442,1.26789526423895,1.52819518376387
-1.29628504620442,2.52906786005669,2.41110251167949
-1.65292819442687,3.15965415796556,1.85461021642073
-1.29628504620442,3.15965415796556,2.90412521725496
-1.17740399679693,1.89848156214782,2.3861680300182
-1.29628504620442,1.89848156214782,1.89767886656296
-1.17740399679693,3.79024045587443,3.0480651795724
0.962454892537774,0.637308966330074,0.488880652700165
-1.17740399679693,1.26789526423895,2.03708528676016
0.368049645500355,2.52906786005669,1.39898923333719
-1.17740399679693,1.89848156214782,1.61093232745814
-1.29628504620442,1.89848156214782,2.55730924505704
-1.29628504620442,2.52906786005669,1.5791975326165
-1.65292819442687,1.26789526423895,0.664555409859242
-1.17740399679693,3.15965415796556,3.35634604374833
-1.29628504620442,1.89848156214782,1.14851103119425
-1.53404714501939,1.89848156214782,1.2153807774677
-1.29628504620442,1.89848156214782,1.20631369322723
-1.17740399679693,0.637308966330074,0.564817483214088
-1.65292819442687,0.00672266842120328,-0.0143425226458371
-0.464117700352032,0.00672266842120328,1.28225052374116
-0.582998749759515,0.00672266842120328,-0.0721451846788237
-1.17740399679693,0.637308966330074,0.779027348395156
0.486930694907839,0.637308966330074,1.06690727303003
0.368049645500355,1.26789526423895,0.060460922338028
-0.464117700352032,1.26789526423895,0.752959481203809
-0.464117700352032,1.26789526423895,1.68573577244201
-1.29628504620442,0.637308966330074,0.917300383062301
1.20021699135274,0.00672266842120328,0.060460922338028
0.724692793722806,0.00672266842120328,-0.441628867477915
0.605811744315322,0.00672266842120328,-0.583302058735235
-1.29628504620442,3.79024045587443,4.06471200003493
-0.939641897981967,0.637308966330074,-0.116347220351108
-1.29628504620442,1.26789526423895,0.726891614012462
-1.29628504620442,1.26789526423895,1.33438625812385
-1.29628504620442,2.52906786005669,2.11415550280414
0.368049645500355,0.637308966330074,-0.307889374931005
-1.29628504620442,1.89848156214782,1.96681538389653
-0.345236650944548,1.26789526423895,1.24258203018911
-1.65292819442687,2.52906786005669,1.90674595080343
-0.939641897981967,0.637308966330074,0.86289787761949
-0.582998749759515,1.26789526423895,0.337006991672317
-0.820760848574483,0.637308966330074,-0.101613208460346
-1.17740399679693,1.26789526423895,1.50552747316269
-1.29628504620442,1.89848156214782,1.67893545926165
-1.53404714501939,1.26789526423895,0.389142726055011
-1.17740399679693,1.26789526423895,0.670222337509534
-1.29628504620442,1.26789526423895,1.21198062087753
-1.29628504620442,0.00672266842120328,0.773360420744864
0.368049645500355,1.26789526423895,2.43377022228066
-1.53404714501939,1.89848156214782,1.7378715068247
-0.464117700352032,2.52906786005669,1.19271306686653
1.20021699135274,-0.623863629487668,0.0774617052889064
0.0114064972779035,0.637308966330074,0.242935992677456
0.486930694907839,0.00672266842120328,0.0649944644582623
0.0114064972779035,0.00672266842120328,0.212334583365875
0.368049645500355,0.00672266842120328,0.605619362296196
-0.10747455212958,0.00672266842120328,0.00605841689521703
0.486930694907839,-0.623863629487668,-0.562901119194181
1.67574118898268,-0.623863629487668,-0.803178851566596
-0.345236650944548,0.00672266842120328,0.510414977771277
1.08133594194526,0.00672266842120328,-0.115213834821049
0.486930694907839,0.00672266842120328,-0.127681075651693
-0.345236650944548,0.00672266842120328,-0.667172587959569
-0.464117700352032,-0.623863629487668,-0.0256763779464227
1.79462223839016,-0.623863629487668,-0.361158494843757
1.20021699135274,-0.623863629487668,-0.620703781227168
0.84357384313029,0.00672266842120328,0.183999945114411
0.486930694907839,0.00672266842120328,-0.162816027083509
0.368049645500355,0.00672266842120328,0.139797909442127
1.31909804076023,0.00672266842120328,0.375542099694308
0.486930694907839,0.00672266842120328,-0.65017180500869
0.368049645500355,0.00672266842120328,0.497947736940633
-0.345236650944548,0.00672266842120328,-0.39062651862528
1.20021699135274,-0.623863629487668,0.0253259709062126
0.486930694907839,-0.623863629487668,-0.523232625642131
1.67574118898268,-0.623863629487668,-0.660372274779217
-0.226355601537064,-0.623863629487668,-0.408760687106217
-0.345236650944548,0.00672266842120328,-0.286355049859892
0.486930694907839,0.00672266842120328,-0.646771648418515
0.84357384313029,-0.623863629487668,-0.305622603870888
0.130287546685387,-0.623863629487668,-0.93465157305339
-0.345236650944548,-0.623863629487668,-0.528899553292424
0.486930694907839,-0.623863629487668,-0.966386367895029
0.249168596092871,0.00672266842120328,0.127330668611483
-0.226355601537064,-0.623863629487668,-0.677373057730096
1.67574118898268,-0.623863629487668,-0.246686556307842
-0.345236650944548,0.00672266842120328,0.106929729070429
1.43797909016771,-0.623863629487668,-0.575368360024825
0.84357384313029,0.00672266842120328,0.0797284763490236
1.20021699135274,0.00672266842120328,-0.0143425226458371
1.20021699135274,-0.623863629487668,-0.885915995260871
1.08133594194526,-0.623863629487668,-0.966386367895029
0.486930694907839,0.00672266842120328,-0.150348786252865
1.79462223839016,-0.623863629487668,-0.543633565183186
1.20021699135274,-0.623863629487668,0.0377932117368568
0.368049645500355,0.637308966330074,0.384609183934777
-0.345236650944548,0.00672266842120328,0.477546797399579
-0.345236650944548,0.00672266842120328,0.457145857858525
-0.10747455212958,0.00672266842120328,-0.123147533531459
-0.345236650944548,0.00672266842120328,-0.64223810629828
0.724692793722806,-0.623863629487668,-0.158282484963274
1.31909804076023,0.00672266842120328,-0.514165541401663
0.368049645500355,0.00672266842120328,0.212334583365875
0.249168596092871,-0.623863629487668,-0.222885460176613
0.130287546685387,0.00672266842120328,0.0649944644582623
0.84357384313029,-0.623863629487668,-0.397426831805631
0.605811744315322,-0.623863629487668,-0.766910514604722
1.43797909016771,-0.623863629487668,-0.791844996266011
1.08133594194526,-0.623863629487668,-0.860981513599583
0.962454892537774,-0.623863629487668,-0.646771648418515
0.486930694907839,-0.623863629487668,-0.626370708877461
0.368049645500355,-0.623863629487668,-0.845114116178763
0.249168596092871,-0.623863629487668,-0.939185115173624
1.55686013957519,-0.623863629487668,-0.778244369905308
1.20021699135274,-0.623863629487668,-0.684173370910447
0.368049645500355,0.00672266842120328,0.249736305857808
-0.10747455212958,-0.623863629487668,-0.534566480942717
-0.345236650944548,-0.623863629487668,0.17719963193406
1.31909804076023,-0.623863629487668,-0.814512706867182
-0.464117700352032,0.00672266842120328,-0.0540110161978868
0.605811744315322,-0.623863629487668,-0.270487652439072
0.486930694907839,-0.623863629487668,-0.213818375936144
1.91350328779764,-0.623863629487668,-0.837180417468353
1.31909804076023,-0.623863629487668,-0.817912863457358
1.20021699135274,-0.623863629487668,-0.656972118189042
0.605811744315322,-0.623863629487668,-0.731775563172907
0.486930694907839,-0.623863629487668,-0.922184332222745
0.368049645500355,0.00672266842120328,-0.486964288680257
1.43797909016771,-0.623863629487668,-0.927851259873038
1.31909804076023,-0.623863629487668,-0.838313802998412
1.08133594194526,-0.623863629487668,-0.783911297555601
0.0114064972779035,-0.623863629487668,-0.369092193554167
1.31909804076023,-0.623863629487668,-0.840580574058529
0.486930694907839,0.00672266842120328,-0.205884677225734
0.962454892537774,-0.623863629487668,-0.454096108308559
0.486930694907839,-0.623863629487668,-0.21721853252632
-0.345236650944548,-0.623863629487668,-0.346424482952996
1.20021699135274,-0.623863629487668,-0.296555519630419
0.724692793722806,-0.623863629487668,-0.437095325357681
0.486930694907839,0.00672266842120328,-0.443895638538032
0.368049645500355,0.00672266842120328,-0.192284050865031
-0.10747455212958,-0.623863629487668,-0.843980730648704
1.31909804076023,-0.623863629487668,-0.251220098428077
0.486930694907839,-0.623863629487668,-0.826979947697826
0.368049645500355,-0.623863629487668,-0.396293446275573
-0.10747455212958,-0.623863629487668,-0.678506443260154
-0.345236650944548,-0.623863629487668,-0.712508009161911
1.91350328779764,-0.623863629487668,-0.809979164746948
1.31909804076023,-0.623863629487668,-0.968653138955146
0.486930694907839,0.00672266842120328,0.0275927419663297
-0.345236650944548,-0.623863629487668,-0.603702998276289
-0.464117700352032,-0.623863629487668,-0.50056491504096
1.55686013957519,-0.623863629487668,0.032126284086564
1.31909804076023,-0.623863629487668,0.0253259709062126
1.20021699135274,-0.623863629487668,-0.165082798143626
0.605811744315322,-0.623863629487668,-0.152615557312982
0.486930694907839,-0.623863629487668,-0.259153797138487
1.79462223839016,-0.623863629487668,-0.899516621621574
1.20021699135274,-0.623863629487668,-0.396293446275573
-0.10747455212958,-0.623863629487668,-0.570834817904591
-0.464117700352032,-0.623863629487668,-0.893849693971281
-0.464117700352032,-0.623863629487668,-0.766910514604722
-0.345236650944548,-0.623863629487668,-0.264820724788779
-0.226355601537064,-0.623863629487668,-0.264820724788779
-0.10747455212958,-0.623863629487668,-0.644504877358398
0.486930694907839,-0.623863629487668,-0.770310671194898
0.368049645500355,-0.623863629487668,-0.510765384811487
-0.345236650944548,-0.623863629487668,-0.435961939827622
-0.464117700352032,-0.623863629487668,-0.339624169772644
-0.345236650944548,-0.623863629487668,-0.748776346123785
1.20021699135274,-0.623863629487668,-0.425761470057095
-0.345236650944548,-0.623863629487668,-0.328290314472059
-0.10747455212958,-0.623863629487668,-0.338490784242586
1.55686013957519,-0.623863629487668,-0.850781043829056
1.43797909016771,-0.623863629487668,-0.275021194559306
0.486930694907839,-0.623863629487668,-0.792978381796069
0.0114064972779035,-0.623863629487668,-0.561767733664123
-0.345236650944548,-0.623863629487668,0.0253259709062126
-0.10747455212958,-0.623863629487668,-0.965252982364971
0.0114064972779035,-0.623863629487668,-0.649038419478632
0.249168596092871,-0.623863629487668,-0.473363662319555
0.486930694907839,-0.623863629487668,-0.0540110161978868
1.20021699135274,-0.623863629487668,-0.408760687106217
0.84357384313029,-0.623863629487668,-0.473363662319555
-0.345236650944548,-0.623863629487668,-0.720441707872321
0.486930694907839,-0.623863629487668,-0.559500962604006
0.605811744315322,-0.623863629487668,-0.976586837665556
1.08133594194526,-0.623863629487668,-0.221752074646554
1.31909804076023,-0.623863629487668,-0.876848911020403
1.20021699135274,-0.623863629487668,-0.467696734669262
0.368049645500355,-0.623863629487668,-0.388359747565163
-0.345236650944548,-0.623863629487668,-0.438228710887739
-0.464117700352032,-0.623863629487668,-0.392893289685397
0.368049645500355,-0.623863629487668,-0.168482954733802
0.249168596092871,-0.623863629487668,-0.945985428353975
-0.345236650944548,-0.623863629487668,-0.817912863457358
1.43797909016771,-0.623863629487668,-0.695507226211033
-0.226355601537064,-0.623863629487668,-0.31128953152118
-0.464117700352032,-0.623863629487668,-0.959586054714678
-0.226355601537064,-0.623863629487668,-0.595769299565879
0.84357384313029,-0.623863629487668,-0.956185898124502
0.486930694907839,-0.623863629487668,-0.966386367895029
0.486930694907839,-0.623863629487668,-0.539100023062951
0.0114064972779035,-0.623863629487668,-0.586702215325411
1.20021699135274,-0.623863629487668,-0.780511140965425
0.368049645500355,-0.623863629487668,-0.175283267914153
0.486930694907839,-0.623863629487668,0.171532704283767
-0.464117700352032,-0.623863629487668,-0.0256763779464227
0.368049645500355,-0.623863629487668,0.00152487477498279
-0.464117700352032,-0.623863629487668,-0.124280919061518
-0.345236650944548,-0.623863629487668,-0.830380104288002
0.368049645500355,-0.623863629487668,-0.262553953728662
-0.464117700352032,-0.623863629487668,-0.626370708877461
-0.345236650944548,0.00672266842120328,0.48434711057993
0.0114064972779035,-0.623863629487668,-0.838313802998412
-0.464117700352032,-0.623863629487668,-0.814512706867182
1.31909804076023,-0.623863629487668,-0.290888591980126
0.962454892537774,-0.623863629487668,-0.651305190538749
0.368049645500355,-0.623863629487668,-0.921050946692687
-0.345236650944548,-0.623863629487668,-0.611636696986699
1.31909804076023,-0.623863629487668,-0.825846562167768
1.20021699135274,-0.623863629487668,-0.272754423499189
-0.464117700352032,-0.623863629487668,-0.2013511351055
-0.226355601537064,-0.623863629487668,-0.378159277794636
-0.345236650944548,-0.623863629487668,-0.92671787434298
-0.464117700352032,-0.623863629487668,-0.838313802998412
-0.345236650944548,-0.623863629487668,-0.00754220946548571
-0.345236650944548,-0.623863629487668,-0.768043900134781
-0.464117700352032,-0.623863629487668,-0.252353483958135
-0.345236650944548,-0.623863629487668,0.100129415890078
1.20021699135274,-0.623863629487668,-0.624103937817344
0.130287546685387,-0.623863629487668,-0.848514272768939
1.43797909016771,-0.623863629487668,-0.426894855587154
0.368049645500355,-0.623863629487668,-0.591235757445645
-0.345236650944548,-0.623863629487668,-0.559500962604006
1.31909804076023,-0.623863629487668,-0.363425265903874
0.486930694907839,-0.623863629487668,-0.412160843696392
0.368049645500355,-0.623863629487668,-0.930118030933155
-0.345236650944548,-0.623863629487668,-0.442762253007974
0.368049645500355,-0.623863629487668,-0.148082015192747
-0.345236650944548,-0.623863629487668,-0.602569612746231
-0.464117700352032,-0.623863629487668,-0.592369142975704
0.368049645500355,0.00672266842120328,-0.537966637532893
-0.345236650944548,-0.623863629487668,-0.381559434384811
0.368049645500355,-0.623863629487668,-0.830380104288002
-0.345236650944548,-0.623863629487668,-0.175283267914153
-0.345236650944548,-0.623863629487668,0.0457269104472667
-0.345236650944548,-0.623863629487668,-0.65017180500869
-0.464117700352032,-0.623863629487668,-0.306755989400946
0.84357384313029,-0.623863629487668,-0.0744119557389409
0.0114064972779035,-0.623863629487668,-0.949385584944151
1.91350328779764,-0.623863629487668,-0.921050946692687
1.31909804076023,-0.623863629487668,-0.603702998276289
1.20021699135274,-0.623863629487668,-0.399693602865748
1.31909804076023,-0.623863629487668,-0.2013511351055
1.20021699135274,-0.623863629487668,-0.526632782232307
1.20021699135274,-0.623863629487668,-0.292021977510185
1.91350328779764,-0.623863629487668,-0.417827771346685
1.79462223839016,-0.623863629487668,-0.984520536375966
1.79462223839016,-0.623863629487668,-0.678506443260154
1.91350328779764,-0.623863629487668,-0.315823073641415
1.31909804076023,-0.623863629487668,-0.739709261883317
1.31909804076023,-0.623863629487668,-0.615036853576875
1.91350328779764,-0.623863629487668,-0.314689688111356
0.0114064972779035,-0.623863629487668,-0.913117247982277
0.368049645500355,-0.623863629487668,-0.263687339258721
1.55686013957519,-0.623863629487668,-0.389493133095221
1.31909804076023,-0.623863629487668,-0.83944718852847
0.368049645500355,-0.623863629487668,-0.354358181663406
-0.226355601537064,-0.623863629487668,-0.933518187523331
1.79462223839016,-0.623863629487668,-0.769177285664839
1.20021699135274,-0.623863629487668,-0.609369925926582
1.08133594194526,-0.623863629487668,-0.649038419478632
0.84357384313029,-0.623863629487668,-0.167349569203743
0.724692793722806,-0.623863629487668,-0.892716308441223
0.0114064972779035,-0.623863629487668,-0.881382453140637
1.20021699135274,-0.623863629487668,-0.50849861375137
0.368049645500355,-0.623863629487668,-0.805445622626713
-0.226355601537064,-0.623863629487668,-0.152615557312982
1.20021699135274,-0.623863629487668,-0.604836383806348
-0.345236650944548,-0.623863629487668,-0.838313802998412
0.605811744315322,-0.623863629487668,-0.961852825774795
0.486930694907839,-0.623863629487668,-0.490364445270433
1.20021699135274,-0.623863629487668,-0.973186681075381
-0.10747455212958,-0.623863629487668,-0.320356615761649
0.368049645500355,-0.623863629487668,-0.679639828790213
-0.464117700352032,-0.623863629487668,-0.307889374931005
1.20021699135274,-0.623863629487668,-0.541366794123068
-0.345236650944548,-0.623863629487668,-0.310156145991122
0.249168596092871,-0.623863629487668,-0.727242021052673
1.31909804076023,-0.623863629487668,0.202134113595348
1.43797909016771,-0.623863629487668,-0.322623386821766
1.20021699135274,-0.623863629487668,-0.310156145991122
0.368049645500355,-0.623863629487668,-0.462029807018969
0.962454892537774,-0.623863629487668,-0.87911568208052
0.486930694907839,-0.623863629487668,-0.651305190538749
0.724692793722806,-0.623863629487668,-0.473363662319555
0.486930694907839,-0.623863629487668,-0.627504094407519
-0.345236650944548,-0.623863629487668,-0.159415870493333
0.368049645500355,-0.623863629487668,-0.127681075651693
-0.464117700352032,-0.623863629487668,-0.386092976505045
0.486930694907839,-0.623863629487668,-0.752176502713961
0.368049645500355,-0.623863629487668,-0.541366794123068
-0.345236650944548,-0.623863629487668,-0.321490001291707
1.20021699135274,-0.623863629487668,-0.824713176637709
0.724692793722806,-0.623863629487668,-0.653571961598866
0.368049645500355,-0.623863629487668,-0.276154580089365
0.249168596092871,-0.623863629487668,-0.915384019042394
0.605811744315322,-0.623863629487668,-0.866648441249876
-0.345236650944548,-0.623863629487668,-0.711374623631853
1.20021699135274,-0.623863629487668,-0.416694385816627
0.368049645500355,-0.623863629487668,-0.423494698996978
-0.464117700352032,-0.623863629487668,-0.156015713903157
1.20021699135274,-0.623863629487668,-0.899516621621574
0.84357384313029,-0.623863629487668,-0.807712393686831
-0.345236650944548,-0.623863629487668,-0.613903468046816
0.486930694907839,-0.623863629487668,-0.293155363040243
-0.345236650944548,-0.623863629487668,-0.783911297555601
0.249168596092871,0.00672266842120328,0.65775509667889
0.605811744315322,-0.623863629487668,-0.598036070625997
-0.345236650944548,-0.623863629487668,-0.262553953728662
-0.464117700352032,-0.623863629487668,-0.799778694976421
0.0114064972779035,0.00672266842120328,-0.299955676220595
1.31909804076023,-0.623863629487668,0.202134113595348
-0.226355601537064,1.89848156214782,1.60186524321767
-0.226355601537064,1.89848156214782,1.87614454149184
-0.226355601537064,1.26789526423895,0.868564805269783
-0.226355601537064,1.26789526423895,1.26978328291051
1.91350328779764,-0.623863629487668,-0.693240455150916
1.20021699135274,-0.623863629487668,-0.649038419478632
0.605811744315322,-0.623863629487668,-0.850781043829056
-0.345236650944548,-0.623863629487668,-0.850781043829056
1.67574118898268,-0.623863629487668,-0.711374623631853
1.31909804076023,-0.623863629487668,-0.364558651433933
0.486930694907839,-0.623863629487668,-0.618437010167051
0.368049645500355,-0.623863629487668,-0.870048597840052
0.130287546685387,0.00672266842120328,0.573884567454557
-0.10747455212958,-0.623863629487668,-0.394026675215455
0.368049645500355,-0.623863629487668,0.0128587300755684
-0.345236650944548,-0.623863629487668,-0.789578225205894
1.67574118898268,-0.623863629487668,-0.450695951718384
1.43797909016771,-0.623863629487668,-0.950518970474209
1.20021699135274,-0.623863629487668,-0.679639828790213
-0.345236650944548,-0.623863629487668,-0.16168264155345
1.20021699135274,-0.623863629487668,-0.751043117183902
-0.226355601537064,-0.623863629487668,-0.925584488812921
-0.345236650944548,-0.623863629487668,-0.755576659304137
-0.345236650944548,-0.623863629487668,-0.715908165752087
-0.464117700352032,-0.623863629487668,0.060460922338028
0.368049645500355,-0.623863629487668,-0.70570769598156
0.249168596092871,-0.623863629487668,-0.760110201424371
-0.464117700352032,-0.623863629487668,-0.707974467041677
-0.464117700352032,-0.623863629487668,-0.67397290113992
-0.226355601537064,-0.623863629487668,-0.243286399717667
-0.345236650944548,-0.623863629487668,-0.928984645403097
-0.464117700352032,-0.623863629487668,-0.897249850561457
0.130287546685387,-0.623863629487668,-0.833780260878177
-0.464117700352032,-0.623863629487668,-0.985653921906025
1.91350328779764,-0.623863629487668,-0.952785741534326
1.55686013957519,-0.623863629487668,-0.964119596834912
1.08133594194526,-0.623863629487668,-0.261420568198604
0.724692793722806,-0.623863629487668,-0.909717091392101
1.55686013957519,-0.623863629487668,-0.373625735674401
1.31909804076023,-0.623863629487668,-0.327156928942
1.31909804076023,-0.623863629487668,-0.803178851566596
1.20021699135274,-0.623863629487668,-0.819046248987416
1.31909804076023,-0.623863629487668,-0.547033721773361
1.08133594194526,-0.623863629487668,-0.15374894284304
0.724692793722806,-0.623863629487668,-0.141281702012396
0.368049645500355,-0.623863629487668,-0.202484520635558
1.55686013957519,-0.623863629487668,-0.159415870493333
1.31909804076023,-0.623863629487668,-0.836047031938295
1.20021699135274,-0.623863629487668,-0.33509062765241
1.31909804076023,-0.623863629487668,-0.380426048854753
1.20021699135274,-0.623863629487668,-0.908583705862043
-1.05852294738945,0.637308966330074,-0.542500179653127
-0.939641897981967,0.637308966330074,0.256536619038159
-0.345236650944548,0.00672266842120328,-0.472230276789496
-1.29628504620442,1.26789526423895,0.966035960854819
-0.939641897981967,0.00672266842120328,-0.443895638538032
-1.05852294738945,0.637308966330074,-0.269354266909014
-1.53404714501939,1.89848156214782,1.15077780225436
-1.65292819442687,0.637308966330074,-0.183216966624563
-1.4151660956119,0.00672266842120328,-0.662639045839335
-1.4151660956119,1.26789526423895,1.1689119707353
-1.17740399679693,1.26789526423895,0.449212159148115
-1.17740399679693,0.00672266842120328,-0.140148316482337
-1.65292819442687,0.637308966330074,-0.475630433379672
-0.939641897981967,0.00672266842120328,-0.360025109313699
-0.701879799166999,-0.623863629487668,-0.803178851566596
